series,timestamp,value,label
pressure,2023-07-03T14:17:24.000Z,970.64553,
pressure,2023-07-03T14:27:24.000Z,970.66558,
pressure,2023-07-03T14:37:24.000Z,970.77344,
pressure,2023-07-03T14:47:24.000Z,970.78997,
pressure,2023-07-03T14:57:24.000Z,970.74443,
pressure,2023-07-03T15:07:24.000Z,970.7487,
pressure,2023-07-03T15:17:24.000Z,969.97605,
pressure,2023-07-03T15:27:24.000Z,970.47398,
pressure,2023-07-03T15:37:24.000Z,970.45085,
pressure,2023-07-03T15:47:24.000Z,970.1704,
pressure,2023-07-03T15:57:24.000Z,970.82649,
pressure,2023-07-03T16:07:24.000Z,970.63071,
pressure,2023-07-03T16:17:24.000Z,970.4408,
pressure,2023-07-03T16:27:24.000Z,970.754,
pressure,2023-07-03T16:37:24.000Z,970.85005,
pressure,2023-07-03T16:47:24.000Z,970.79939,
pressure,2023-07-03T16:57:24.000Z,970.63941,
pressure,2023-07-03T17:07:24.000Z,970.53767,
pressure,2023-07-03T17:17:24.000Z,970.73926,
pressure,2023-07-03T17:27:24.000Z,970.5901,
pressure,2023-07-03T17:37:24.000Z,970.61189,
pressure,2023-07-03T17:47:24.000Z,970.6644,
pressure,2023-07-03T17:57:24.000Z,970.48462,
pressure,2023-07-03T18:07:24.000Z,970.24567,
pressure,2023-07-03T18:17:24.000Z,970.37285,
pressure,2023-07-03T18:27:24.000Z,970.34855,
pressure,2023-07-03T18:37:24.000Z,970.20146,
pressure,2023-07-03T18:47:24.000Z,970.30353,
pressure,2023-07-03T18:57:24.000Z,970.23179,
pressure,2023-07-03T19:07:24.000Z,970.25674,
pressure,2023-07-03T19:17:24.000Z,970.23834,
pressure,2023-07-03T19:27:24.000Z,970.57003,
pressure,2023-07-03T19:37:24.000Z,970.46457,
pressure,2023-07-03T19:47:24.000Z,970.43176,
pressure,2023-07-03T19:57:24.000Z,970.73514,
pressure,2023-07-03T20:07:24.000Z,970.73218,
pressure,2023-07-03T20:17:24.000Z,970.67384,
pressure,2023-07-03T20:27:24.000Z,970.70154,
pressure,2023-07-03T20:37:24.000Z,970.53092,
pressure,2023-07-03T20:47:24.000Z,970.26923,
pressure,2023-07-03T20:57:24.000Z,970.17009,
pressure,2023-07-03T21:07:24.000Z,970.27614,
pressure,2023-07-03T21:17:24.000Z,970.2668,
pressure,2023-07-03T21:27:24.000Z,970.18875,
pressure,2023-07-03T21:37:24.000Z,970.23804,
pressure,2023-07-03T21:47:24.000Z,970.22104,
pressure,2023-07-03T21:57:24.000Z,970.22036,
pressure,2023-07-03T22:07:24.000Z,970.27581,
pressure,2023-07-03T22:17:24.000Z,970.1656,
pressure,2023-07-03T22:27:24.000Z,970.48815,
pressure,2023-07-03T22:37:24.000Z,970.28826,
pressure,2023-07-03T22:47:24.000Z,970.35611,
pressure,2023-07-03T22:57:24.000Z,970.26594,
pressure,2023-07-03T23:07:24.000Z,970.25651,
pressure,2023-07-03T23:17:24.000Z,970.23647,
pressure,2023-07-03T23:27:24.000Z,970.38264,
pressure,2023-07-03T23:37:24.000Z,970.49699,
pressure,2023-07-03T23:47:24.000Z,970.58009,
pressure,2023-07-03T23:57:24.000Z,970.54471,
pressure,2023-07-04T00:07:24.000Z,970.73035,
pressure,2023-07-04T00:17:24.000Z,970.67317,
pressure,2023-07-04T00:27:24.000Z,970.72086,
pressure,2023-07-04T00:37:24.000Z,970.61206,
pressure,2023-07-04T00:47:24.000Z,970.73749,
pressure,2023-07-04T00:57:24.000Z,970.73969,
pressure,2023-07-04T01:07:24.000Z,970.89863,
pressure,2023-07-04T01:17:24.000Z,971.08335,
pressure,2023-07-04T01:27:24.000Z,971.1925,
pressure,2023-07-04T01:37:24.000Z,971.28286,
pressure,2023-07-04T01:47:24.000Z,971.41673,
pressure,2023-07-04T01:57:24.000Z,971.5432,
pressure,2023-07-04T02:07:24.000Z,971.70721,
pressure,2023-07-04T02:17:24.000Z,971.75471,
pressure,2023-07-04T02:27:24.000Z,971.95593,
pressure,2023-07-04T02:37:24.000Z,971.97577,
pressure,2023-07-04T02:47:24.000Z,971.99537,
pressure,2023-07-04T02:57:24.000Z,971.97766,
pressure,2023-07-04T03:07:24.000Z,971.84776,
pressure,2023-07-04T03:17:24.000Z,972.04893,
pressure,2023-07-04T03:27:24.000Z,972.17104,
pressure,2023-07-04T03:37:24.000Z,972.00529,
pressure,2023-07-04T03:47:24.000Z,971.9283,
pressure,2023-07-04T03:57:24.000Z,972.02891,
pressure,2023-07-04T04:07:24.000Z,972.26571,
pressure,2023-07-04T04:17:24.000Z,972.20457,
pressure,2023-07-04T04:27:24.000Z,972.22038,
pressure,2023-07-04T04:37:24.000Z,972.18685,
pressure,2023-07-04T04:47:24.000Z,972.32286,
pressure,2023-07-04T04:57:24.000Z,972.28152,
pressure,2023-07-04T05:07:24.000Z,972.28534,
pressure,2023-07-04T05:17:24.000Z,972.26953,
pressure,2023-07-04T05:27:24.000Z,972.36229,
pressure,2023-07-04T05:37:24.000Z,972.22038,
pressure,2023-07-04T05:47:24.000Z,972.07046,
pressure,2023-07-04T05:57:24.000Z,972.06665,
pressure,2023-07-04T06:07:24.000Z,972.0093,
pressure,2023-07-04T06:17:24.000Z,972.0036,
pressure,2023-07-04T06:27:24.000Z,971.98167,
pressure,2023-07-04T06:37:24.000Z,971.88319,
pressure,2023-07-04T06:47:24.000Z,971.93042,
pressure,2023-07-04T06:57:24.000Z,972.09045,
pressure,2023-07-04T07:07:24.000Z,972.12397,
pressure,2023-07-04T07:17:24.000Z,972.11598,
pressure,2023-07-04T07:27:24.000Z,972.19691,
pressure,2023-07-04T07:37:24.000Z,972.23427,
pressure,2023-07-04T07:47:24.000Z,972.2009,
pressure,2023-07-04T07:57:24.000Z,972.18893,
pressure,2023-07-04T08:07:24.000Z,972.1535,
pressure,2023-07-04T08:17:24.000Z,972.18111,
